Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,IsClosedDay,Year,Month,WeekOfYear,Day,Weekday,IsWeekend,IsMonthStart,IsMonthEnd,CompetitionOpenMonths,Promo2DurationWeeks,IsPromoMonth,SalesLag_1,SalesLag_7,SalesLag_14,SalesLag_30,SalesRollingMean_7,SalesRollingStd_7,SalesRollingMean_30,SalesRollingStd_30,SalesLog,MonthSin,MonthCos,WeekdaySin,WeekdayCos
220,4,2013-04-18,3887,569,1,0,0,0,a,a,1000.0,9,2008,0,0,0,,False,2013,4,16,18,3,0,0,0,55,0,0,3664.0,4894.0,3876.0,6422.0,3642.571428571429,1685.1880070329314,3971.3333333333335,2247.1835143411045,8.265650165580329,0.8660254037844387,-0.4999999999999998,0.4338837391175582,-0.900968867902419
275,7,2015-01-11,0,0,0,0,0,0,d,a,300.0,5,2014,1,40,2014,"Jan,Apr,Jul,Oct",True,2015,1,2,11,6,1,0,0,8,14,1,7818.0,0.0,5901.0,5373.0,6086.0,4299.0416373884955,5227.833333333333,3212.3128748219897,0.0,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334
399,4,2013-03-28,8067,742,1,1,0,1,a,a,5360.0,9,2012,1,40,2011,"Jan,Apr,Jul,Oct",False,2013,3,13,28,3,0,0,0,6,77,0,7078.0,5410.0,4369.0,3692.0,5360.857142857143,2497.926034971908,4727.7,2176.0901532731623,8.995660899074103,1.0,6.123233995736766e-17,0.4338837391175582,-0.900968867902419
937,7,2013-07-21,0,0,0,0,0,1,d,a,2810.0,0,0,1,10,2014,"Jan,Apr,Jul,Oct",True,2013,7,29,21,6,1,0,0,0,0,1,6601.0,0.0,0.0,9555.0,7413.571428571428,3530.7840421613137,6664.166666666667,3207.91062180218,0.0,-0.4999999999999998,-0.8660254037844388,-0.7818314824680299,0.6234898018587334
56,7,2014-10-12,0,0,0,0,0,0,d,c,6620.0,3,2012,1,10,2014,"Mar,Jun,Sept,Dec",True,2014,10,41,12,6,1,0,0,31,31,0,7938.0,0.0,0.0,6852.0,6849.0,3130.60436124826,6546.3,3188.4578495913543,0.0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
329,6,2015-04-18,4125,411,1,0,0,0,a,a,1310.0,6,1990,1,22,2012,"Mar,Jun,Sept,Dec",False,2015,4,16,18,5,1,0,0,298,150,0,8954.0,4468.0,6207.0,7380.0,6898.285714285715,3642.7370073561424,6014.2,3640.669646625748,8.325063693631197,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146
417,1,2014-11-24,9535,928,1,1,0,0,a,c,840.0,0,0,1,10,2014,"Jan,Apr,Jul,Oct",False,2014,11,48,24,0,0,0,0,0,38,0,0.0,6287.0,10107.0,5124.0,4823.714285714285,2182.34367246818,5922.566666666667,3592.098490349039,9.16282938930513,-0.5000000000000004,0.8660254037844384,0.0,1.0
124,7,2015-06-21,0,0,0,0,0,0,a,a,1410.0,4,2003,0,0,0,,True,2015,6,25,21,6,1,0,0,146,0,0,2779.0,0.0,0.0,5836.0,4203.857142857143,2151.6827855248093,4001.366666666667,2348.6278236500116,0.0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
1113,5,2014-06-27,5758,632,1,0,0,0,a,c,9260.0,0,0,0,0,0,,False,2014,6,26,27,4,0,0,0,0,0,0,5922.0,6759.0,6018.0,7744.0,4821.571428571428,2207.2583187552505,5397.433333333333,2894.2904518275636,8.658519127506672,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
865,4,2013-08-08,6239,544,1,0,0,1,d,c,2640.0,0,0,0,0,0,,False,2013,8,32,8,3,0,0,0,0,0,0,6702.0,6908.0,5241.0,4918.0,5698.285714285715,2618.3241914301943,6095.7,2781.1944488059385,8.738735461363474,-0.8660254037844384,-0.5000000000000004,0.4338837391175582,-0.900968867902419
479,2,2013-07-16,13416,1589,1,1,0,1,a,a,320.0,12,2005,1,9,2011,"Feb,May,Aug,Nov",False,2013,7,29,16,1,0,0,0,91,124,0,14863.0,10652.0,14339.0,0.0,9101.714285714286,4620.663289842186,8824.066666666668,4517.653952748215,9.504277838590472,-0.4999999999999998,-0.8660254037844388,0.7818314824680298,0.6234898018587336
314,3,2014-01-22,5773,598,1,1,0,0,a,a,3560.0,10,2001,1,31,2013,"Feb,May,Aug,Nov",False,2014,1,4,22,2,0,0,0,147,25,0,6129.0,4019.0,6259.0,9277.0,4333.142857142857,2575.323631997314,3979.4,2736.125534022705,8.661120360222881,0.4999999999999999,0.8660254037844387,0.9749279121818236,-0.2225209339563143
741,5,2013-11-29,9033,924,1,0,0,0,d,c,11900.0,0,0,0,0,0,,False,2013,11,48,29,4,0,0,0,0,0,0,7153.0,6821.0,5498.0,5797.0,5678.428571428572,2552.5380086718133,6141.033333333334,2662.7479128010677,9.108750516214547,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
987,3,2013-09-04,5746,793,1,0,0,0,c,a,1690.0,6,2007,0,0,0,,False,2013,9,36,4,2,0,0,0,75,0,0,6540.0,6202.0,5051.0,6933.0,5969.857142857143,3056.443163143036,5643.6,2850.7485356995467,8.656433258507741,-1.0,-1.8369701987210294e-16,0.9749279121818236,-0.2225209339563143
551,5,2015-07-31,11632,1278,1,1,0,1,a,c,2190.0,9,2013,0,0,0,,False,2015,7,31,31,4,0,0,1,22,0,0,6429.0,5599.0,6682.0,10078.0,5130.428571428572,2424.9463126113965,5741.766666666666,2671.6766359584853,9.361601165816769,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191
632,3,2015-02-11,6146,866,1,0,0,0,a,a,3350.0,2,2010,0,0,0,,False,2015,2,7,11,2,0,0,0,60,0,0,6190.0,7073.0,6421.0,8445.0,5819.142857142857,2651.9256794872363,6109.233333333334,2654.369535941318,8.72371943690701,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143
72,6,2015-06-13,2540,289,1,0,0,0,a,a,2200.0,12,2009,1,13,2010,"Jan,Apr,Jul,Oct",False,2015,6,24,13,5,1,0,0,66,271,0,3534.0,2695.0,2706.0,0.0,2966.5714285714284,1393.7729199482123,3473.5333333333333,2398.224181136638,7.840312983320164,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
458,3,2013-06-26,5066,557,1,0,0,0,c,a,3390.0,0,0,0,0,0,,False,2013,6,26,26,2,0,0,0,0,0,0,5295.0,7285.0,5039.0,8912.0,6377.428571428572,3202.159003815129,6647.233333333334,3564.46242678388,8.53050420547591,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.2225209339563143
435,3,2015-07-08,3042,362,1,0,0,1,a,a,910.0,0,0,0,0,0,,False,2015,7,28,8,2,0,0,0,0,0,0,2772.0,3589.0,2698.0,3620.0,2568.5714285714284,1251.7820440133669,2746.3,1346.5621142695984,8.02059914989697,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.2225209339563143
793,2,2013-09-10,6141,499,1,1,0,0,d,a,2710.0,7,2006,0,0,0,,False,2013,9,37,10,1,0,0,0,86,0,0,10098.0,3230.0,5733.0,0.0,3770.714285714286,3055.708031116286,4048.233333333333,2643.7455754697908,8.722905701000768,-1.0,-1.8369701987210294e-16,0.7818314824680298,0.6234898018587336
179,6,2014-11-29,10330,1259,1,0,0,0,a,c,480.0,0,0,0,0,0,,False,2014,11,48,29,5,1,0,0,0,0,0,11270.0,7304.0,6656.0,7556.0,8137.714285714285,3879.0583786225616,6846.8,3577.31669233259,9.242904362849446,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
327,7,2013-11-24,0,0,0,0,0,0,c,c,1390.0,12,2004,0,0,0,,True,2013,11,47,24,6,1,0,0,107,0,0,7621.0,0.0,0.0,6887.0,7028.285714285715,3254.2785536523916,6151.666666666667,3015.6629320168126,0.0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
391,4,2014-02-06,7167,840,1,1,0,0,a,a,460.0,11,2014,1,31,2013,"Feb,May,Aug,Nov",False,2014,2,6,6,3,0,0,0,0,27,1,6409.0,5410.0,5735.0,7977.0,6201.0,3582.67921161431,5167.166666666667,2764.6822363186866,8.877381954654766,0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419
643,7,2015-04-12,0,0,0,0,0,0,a,a,230.0,6,2010,1,18,2010,"Feb,May,Aug,Nov",True,2015,4,15,12,6,1,0,0,58,257,0,5553.0,0.0,0.0,7562.0,5041.428571428572,3534.0902109379567,6463.0,3827.165638901222,0.0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334
777,5,2014-08-22,4869,421,1,1,0,1,d,c,8250.0,10,2004,1,10,2013,"Mar,Jun,Sept,Dec",False,2014,8,34,22,4,0,0,0,118,76,0,4784.0,3631.0,4604.0,3135.0,4007.285714285714,1895.808157865284,3908.766666666667,1728.6197340819265,8.490849216076635,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
1011,1,2013-04-08,11048,1236,1,1,0,0,a,c,490.0,9,2012,1,18,2011,"Feb,May,Aug,Nov",False,2013,4,15,8,0,0,0,0,7,101,0,0.0,0.0,10260.0,7440.0,4601.285714285715,3178.557100021204,5915.2,3757.478909019203,9.310095205113177,0.8660254037844387,-0.4999999999999998,0.0,1.0
228,5,2013-12-20,12083,882,1,1,0,0,d,c,10800.0,0,0,1,18,2011,"Feb,May,Aug,Nov",False,2013,12,51,20,4,0,0,0,0,137,0,12192.0,7641.0,8747.0,7540.0,9595.285714285714,4655.584808030241,7669.7,3530.8195507558817,9.399637542506564,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
278,4,2015-01-29,6279,604,1,1,0,0,a,c,9260.0,2,2010,0,0,0,,False,2015,1,5,29,3,0,0,0,59,0,0,6948.0,5706.0,6601.0,8652.0,5538.0,2747.553699808847,5677.0,2975.171545329437,8.745125259462244,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419
300,2,2015-04-14,8407,1025,1,1,0,0,a,c,120.0,4,2009,1,1,2012,"Jan,Apr,Jul,Oct",False,2015,4,16,14,1,0,0,0,72,171,1,8694.0,8416.0,12535.0,0.0,6293.428571428572,2944.003615098712,6175.133333333333,3802.2866689195944,9.036938912556788,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336
961,7,2013-07-21,0,0,0,0,0,0,d,c,9430.0,0,0,0,0,0,,True,2013,7,29,21,6,1,0,0,0,0,0,6066.0,0.0,0.0,7234.0,6089.0,2755.7438197336123,5410.6,2358.9819633579823,0.0,-0.4999999999999998,-0.8660254037844388,-0.7818314824680299,0.6234898018587334
462,5,2013-05-17,4753,644,1,1,0,1,a,a,44320.0,8,2008,0,0,0,,False,2013,5,20,17,4,0,0,0,57,0,0,4914.0,5616.0,5602.0,3770.0,4387.0,2438.2160144936574,3940.5,2384.424440780859,8.46674164792014,0.4999999999999999,-0.8660254037844387,-0.433883739117558,-0.9009688679024191
994,4,2014-05-15,3579,396,1,0,0,0,a,a,2290.0,7,2011,1,1,2012,"Jan,Apr,Jul,Oct",False,2014,5,20,15,3,0,0,0,34,123,0,3501.0,4119.0,0.0,6489.0,3122.8571428571427,1736.9710637170854,3481.0666666666666,2425.4649598096375,8.183118079394745,0.4999999999999999,-0.8660254037844387,0.4338837391175582,-0.900968867902419
881,2,2014-07-01,6615,866,1,1,0,0,a,a,180.0,3,2008,1,31,2013,"Feb,May,Aug,Nov",False,2014,7,27,1,1,0,1,0,76,48,0,9551.0,3074.0,5585.0,0.0,3640.142857142858,2889.0078705656847,3454.1,2485.4503421811264,8.797246236703527,-0.4999999999999998,-0.8660254037844388,0.7818314824680298,0.6234898018587336
627,2,2015-03-10,4474,487,1,0,0,0,c,c,3970.0,3,2010,0,0,0,,False,2015,3,11,10,1,0,0,0,60,0,0,5118.0,7729.0,4566.0,0.0,5754.571428571428,2657.139493085432,5060.8,2666.683713451267,8.406261630708956,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
179,7,2015-02-08,0,0,0,0,0,0,a,c,480.0,0,0,0,0,0,,True,2015,2,6,8,6,1,0,0,0,0,0,6599.0,0.0,0.0,5664.0,7461.714285714285,3731.896556010349,6346.966666666666,3078.4274028654036,0.0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
534,7,2015-01-18,0,0,0,0,0,0,d,a,1200.0,9,2009,1,45,2009,"Jan,Apr,Jul,Oct",True,2015,1,3,18,6,1,0,0,64,270,1,8246.0,0.0,0.0,9337.0,7249.857142857143,3356.0743649176084,6312.833333333333,4358.008933884385,0.0,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334
137,5,2013-01-11,8840,1054,1,1,0,0,a,a,1730.0,7,2015,1,40,2014,"Jan,Apr,Jul,Oct",False,2013,1,2,11,4,0,0,0,0,0,1,6995.0,8224.0,,,7007.142857142857,3577.088780399103,6622.7,3824.695573942237,9.087155271405804,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191
220,7,2015-02-22,0,0,0,0,0,0,a,a,1000.0,9,2008,0,0,0,,True,2015,2,8,22,6,1,0,0,77,0,0,3555.0,0.0,0.0,3769.0,3752.0,2745.833024785011,4035.233333333333,2080.664726066852,0.0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
972,2,2015-01-20,2415,295,1,0,0,0,a,a,14960.0,0,0,0,0,0,,False,2015,1,4,20,1,0,0,0,0,0,0,2553.0,3998.0,0.0,0.0,2527.285714285714,1434.0220493755423,2479.8333333333335,2136.9353028357573,7.789868559054706,0.4999999999999999,0.8660254037844387,0.7818314824680298,0.6234898018587336
909,5,2015-01-16,11811,1097,1,1,0,0,a,c,1680.0,0,0,1,45,2009,"Feb,May,Aug,Nov",False,2015,1,3,16,4,0,0,0,0,270,0,11635.0,11891.0,9809.0,14042.0,10018.0,4673.428149299687,8618.066666666668,5488.569965962391,9.376871242863814,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191
463,5,2014-10-10,6043,1011,1,1,0,1,a,a,4160.0,0,0,0,0,0,,False,2014,10,41,10,4,0,0,0,0,0,0,6405.0,0.0,4469.0,4604.0,4992.285714285715,3707.7548783725297,5003.833333333333,2782.0458495854127,8.70682132339263,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
867,6,2013-06-29,4232,439,1,0,0,0,d,c,21810.0,9,2012,0,0,0,,False,2013,6,26,29,5,1,0,0,9,0,0,4790.0,4394.0,4273.0,4797.0,3802.857142857142,960.9724984915772,4096.666666666667,1037.479217351741,8.350666240520924,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
45,7,2014-03-30,0,0,0,0,0,0,d,a,9710.0,2,2014,0,0,0,,True,2014,3,13,30,6,1,0,0,1,0,0,5167.0,0.0,0.0,5383.0,3229.8571428571427,1618.9482623575316,4063.8,1929.5204228172784,0.0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
932,1,2013-02-11,6599,717,1,0,0,1,a,a,15700.0,0,0,1,13,2010,"Jan,Apr,Jul,Oct",False,2013,2,7,11,0,0,0,0,0,150,0,0.0,7525.0,6406.0,4599.0,6837.857142857143,3531.224359367508,5782.033333333334,3051.898340641312,8.794824928014517,0.8660254037844386,0.5000000000000001,0.0,1.0
552,1,2013-07-01,9486,859,1,1,0,0,a,a,4260.0,7,2008,1,37,2009,"Jan,Apr,Jul,Oct",False,2013,7,27,1,0,0,1,0,60,198,1,0.0,6523.0,10590.0,4750.0,5468.571428571428,2576.5002656797164,5929.966666666666,3267.2673753916847,9.157677719392876,-0.4999999999999998,-0.8660254037844388,0.0,1.0
735,1,2013-07-22,3392,395,1,0,0,1,d,c,1920.0,4,2005,0,0,0,,False,2013,7,30,22,0,0,0,0,99,0,0,0.0,9790.0,3930.0,4946.0,4994.285714285715,3037.2412764593732,4046.4666666666662,2493.260194083702,8.129469764784231,-0.4999999999999998,-0.8660254037844388,0.0,1.0
669,6,2013-03-16,3849,359,1,0,0,0,d,a,17080.0,7,2012,1,31,2013,"Jan,Apr,Jul,Oct",False,2013,3,11,16,5,1,0,0,8,0,0,4314.0,4088.0,3723.0,3843.0,2951.1428571428573,1418.464360799078,3330.866666666667,1462.352868716603,8.25582842728183,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
143,2,2013-08-20,4198,461,1,0,0,0,d,a,2930.0,12,2002,0,0,0,,False,2013,8,34,20,1,0,0,0,128,0,0,4872.0,7684.0,4437.0,0.0,5128.142857142857,2532.86086132996,4844.466666666666,2841.0109387369475,8.342601680684194,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336
592,2,2013-07-02,6031,739,1,1,0,0,a,a,2540.0,6,2005,0,0,0,,False,2013,7,27,2,1,0,0,0,97,0,0,7561.0,3802.0,5243.0,0.0,3790.142857142858,2247.942869126603,3693.5,2030.543442631504,8.704833909687792,-0.4999999999999998,-0.8660254037844388,0.7818314824680298,0.6234898018587336
670,4,2013-08-22,4617,543,1,0,0,1,a,a,2060.0,0,0,1,45,2009,"Feb,May,Aug,Nov",False,2013,8,34,22,3,0,0,0,0,197,1,5392.0,0.0,0.0,4862.0,4223.714285714285,3124.7375204052782,5465.066666666667,3330.1085095019753,8.43771698991444,-0.8660254037844384,-0.5000000000000004,0.4338837391175582,-0.900968867902419
172,4,2013-10-24,6578,854,1,1,0,0,a,a,110.0,0,0,1,40,2014,"Jan,Apr,Jul,Oct",False,2013,10,43,24,3,0,0,0,0,0,1,6498.0,5937.0,6102.0,6457.0,5610.0,2535.3868212431335,5505.733333333334,2604.151512268549,8.791638037085997,-0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419
256,4,2014-04-10,8064,1152,1,0,0,0,a,c,80.0,9,2005,1,10,2014,"Mar,Jun,Sept,Dec",False,2014,4,15,10,3,0,0,0,103,5,0,7513.0,10354.0,6952.0,6586.0,7179.142857142857,3439.2286164473626,7597.9,3681.5653094283343,8.99528899055931,0.8660254037844387,-0.4999999999999998,0.4338837391175582,-0.900968867902419
1063,6,2013-09-21,3463,442,1,0,0,0,a,c,6250.0,0,0,0,0,0,,False,2013,9,38,21,5,1,0,0,0,0,0,3036.0,3191.0,2874.0,2886.0,2693.8571428571427,1211.3462797746226,3314.4333333333334,1605.1927735415118,8.150179269682326,-1.0,-1.8369701987210294e-16,-0.9749279121818236,-0.2225209339563146
605,7,2014-05-25,0,0,0,0,0,0,d,a,10310.0,4,2003,1,37,2009,"Jan,Apr,Jul,Oct",True,2014,5,21,25,6,1,0,0,133,244,0,6487.0,0.0,0.0,5309.0,6506.142857142857,3012.9614129939473,6096.2,3204.44326650916,0.0,0.4999999999999999,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
1115,2,2015-03-17,7381,463,1,1,0,0,d,c,5350.0,0,0,1,22,2012,"Mar,Jun,Sept,Dec",False,2015,3,12,17,1,0,0,0,0,146,1,9213.0,5059.0,7224.0,0.0,5708.142857142857,2962.4890114323066,5848.333333333333,2949.1199895297036,8.906799883589944,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
110,5,2015-01-02,4406,557,1,0,0,1,a,c,46590.0,4,2013,0,0,0,,False,2015,1,1,2,4,0,0,0,21,0,0,0.0,0.0,6780.0,5719.0,2674.285714285714,2778.8938275439596,4262.733333333334,2796.769009402461,8.390949464841986,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191
831,6,2013-08-03,9348,1171,1,0,0,0,a,a,800.0,6,2007,0,0,0,,False,2013,8,31,3,5,1,0,0,74,0,0,11221.0,7585.0,8998.0,16207.0,12524.0,6749.858615803246,10690.833333333334,5407.160986763906,9.143024664691316,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
708,4,2013-12-12,4033,444,1,0,0,0,c,c,11470.0,10,2009,1,18,2014,"Jan,Apr,Jul,Oct",False,2013,12,50,12,3,0,0,0,50,0,0,3563.0,5600.0,3193.0,2884.0,3428.8571428571427,1701.3361835697874,3465.5333333333333,1789.5082301423297,8.302513718514158,-2.4492935982947064e-16,1.0,0.4338837391175582,-0.900968867902419
1028,5,2013-02-22,4359,566,1,1,0,0,a,a,150.0,0,0,1,31,2013,"Jan,Apr,Jul,Oct",False,2013,2,8,22,4,0,0,0,0,0,0,4582.0,3304.0,5606.0,4741.0,3862.571428571429,2281.174102455637,3563.133333333333,1942.078068201303,8.38022733634308,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
180,2,2013-03-26,8051,904,1,1,0,0,d,a,5800.0,9,2010,0,0,0,,False,2013,3,13,26,1,0,0,0,30,0,0,8756.0,7819.0,5496.0,0.0,6543.714285714285,2956.1146072891975,5768.533333333334,2915.5664822884205,8.993675786759683,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
278,4,2013-08-29,8077,884,1,1,0,0,a,c,9260.0,2,2010,0,0,0,,False,2013,8,35,29,3,0,0,0,42,0,0,7077.0,5535.0,7359.0,10038.0,5721.0,2945.0658736265987,6661.966666666666,3173.0871564296613,8.996899596123358,-0.8660254037844384,-0.5000000000000004,0.4338837391175582,-0.900968867902419
485,2,2014-06-10,5071,428,1,0,0,1,d,c,3270.0,0,0,1,22,2012,"Jan,Apr,Jul,Oct",False,2014,6,24,10,1,0,0,0,0,106,0,0.0,6025.0,4380.0,0.0,4180.0,2872.0422466716373,3991.1666666666665,2356.46788696533,8.531490496117062,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
673,3,2013-01-23,5809,500,1,1,0,0,d,c,15170.0,0,0,1,5,2013,"Feb,May,Aug,Nov",False,2013,1,4,23,2,0,0,0,0,0,0,6620.0,3332.0,5109.0,,4284.428571428572,2332.52673133256,4035.363636363637,2169.640820514606,8.667335849845957,0.4999999999999999,0.8660254037844387,0.9749279121818236,-0.2225209339563143
679,3,2014-04-16,13683,1380,1,1,0,1,a,a,4140.0,9,2012,0,0,0,,False,2014,4,16,16,2,0,0,0,19,0,0,13845.0,8475.0,11252.0,12824.0,8981.857142857143,4775.8047638965745,8654.966666666667,4033.9133090657137,9.523982546097496,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.2225209339563143
549,3,2013-08-28,4803,558,1,1,0,0,a,c,2330.0,0,0,0,0,0,,False,2013,8,35,28,2,0,0,0,0,0,0,4654.0,3446.0,4610.0,5975.0,3376.285714285714,1625.0069450401077,3956.733333333333,1771.206230974722,8.477204183199873,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.2225209339563143
977,1,2015-06-01,7628,682,1,1,0,1,a,a,520.0,9,2005,1,13,2010,"Jan,Apr,Jul,Oct",False,2015,6,23,1,0,0,1,0,117,270,0,0.0,0.0,8037.0,4267.0,2857.4285714285716,1978.1191282919012,3536.0,2253.61014588929,8.93971205409023,1.2246467991473532e-16,-1.0,0.0,1.0
527,2,2013-04-16,7187,817,1,0,0,0,d,c,5830.0,4,2008,0,0,0,,False,2013,4,16,16,1,0,0,0,60,0,0,7325.0,11686.0,10176.0,0.0,8467.0,3979.215333035732,8547.733333333334,5101.774721187437,8.88016824790345,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336
568,2,2013-11-19,4533,366,1,1,0,0,d,c,4270.0,0,0,1,1,2013,"Jan,Apr,Jul,Oct",False,2013,11,47,19,1,0,0,0,0,46,0,5073.0,3562.0,4608.0,0.0,3533.1428571428573,1791.224574471463,3625.766666666667,1784.6889361596243,8.419359831067474,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336
87,5,2013-05-10,5642,743,1,0,0,1,a,a,560.0,12,2010,0,0,0,,False,2013,5,19,10,4,0,0,0,29,0,0,0.0,7053.0,5848.0,6248.0,4180.571428571428,3096.365549971066,4766.033333333334,2875.613631465686,8.63817111796914,0.4999999999999999,-0.8660254037844387,-0.433883739117558,-0.9009688679024191
435,3,2014-07-30,3283,378,1,1,0,1,a,a,910.0,0,0,0,0,0,,False,2014,7,31,30,2,0,0,0,0,0,0,2990.0,2523.0,3188.0,5139.0,2283.1428571428573,1115.8277090081936,2554.5,1230.4500368172007,8.096817470572319,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.2225209339563143
533,2,2015-03-24,8327,920,1,0,0,0,a,c,5950.0,0,0,0,0,0,,False,2015,3,13,24,1,0,0,0,0,0,0,9083.0,12445.0,9018.0,0.0,9272.714285714286,4388.114390573923,8893.033333333333,4539.454809155811,9.027378610294804,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
822,4,2014-05-15,4989,464,1,0,0,0,a,c,410.0,11,2010,1,48,2010,"Mar,Jun,Sept,Dec",False,2014,5,20,15,3,0,0,0,42,180,0,4630.0,8321.0,0.0,12071.0,5622.857142857143,2973.324482156366,6326.233333333334,4150.000030605175,8.515191188745565,0.4999999999999999,-0.8660254037844387,0.4338837391175582,-0.900968867902419
821,1,2015-02-02,10893,1120,1,1,0,1,a,a,1700.0,9,2009,0,0,0,,False,2015,2,6,2,0,0,0,0,65,0,0,0.0,8146.0,6022.0,4602.0,6635.142857142857,3214.837654199209,5594.666666666667,2885.01846445216,9.29596745794362,0.8660254037844386,0.5000000000000001,0.0,1.0
385,6,2013-04-27,7718,731,1,0,0,0,d,a,4580.0,9,2007,0,0,0,,False,2013,4,17,27,5,1,0,0,67,0,0,7862.0,7250.0,7706.0,9798.0,6490.0,3066.1981344981627,5649.1,3258.2686787247326,8.951440100949855,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146
176,7,2013-05-19,0,0,0,0,0,0,a,a,3770.0,0,0,0,0,0,,True,2013,5,20,19,6,1,0,0,0,0,0,3048.0,0.0,0.0,4205.0,4869.857142857143,2539.861310424346,4451.5,2682.2614590085655,0.0,0.4999999999999999,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
860,6,2014-05-17,6011,743,1,0,0,0,c,c,5980.0,2,2010,0,0,0,,False,2014,5,20,17,5,1,0,0,51,0,0,4778.0,6816.0,6115.0,8253.0,4121.571428571428,2048.677773357144,4582.166666666667,2901.639977232057,8.701512750872865,0.4999999999999999,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
117,4,2013-05-16,4108,496,1,1,0,0,a,a,3450.0,9,2011,0,0,0,,False,2013,5,20,16,3,0,0,0,20,0,0,3979.0,0.0,5237.0,3014.0,3106.0,2257.7665955541106,3242.233333333333,1898.167222809183,8.32093496888341,0.4999999999999999,-0.8660254037844387,0.4338837391175582,-0.900968867902419
678,5,2013-08-16,6424,793,1,1,0,1,c,a,3250.0,0,0,1,40,2011,"Jan,Apr,Jul,Oct",False,2013,8,33,16,4,0,0,0,0,97,0,6751.0,5470.0,7036.0,7431.0,6091.857142857143,3181.322441405535,5871.133333333333,2881.9197114056637,8.76795190976342,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
487,5,2013-01-04,5858,619,1,0,0,1,d,c,2180.0,9,2012,1,40,2012,"Jan,Apr,Jul,Oct",False,2013,1,1,4,4,0,0,0,4,13,1,4874.0,,,,3100.6666666666665,2694.499829900409,3100.6666666666665,2694.499829900409,8.675734219544788,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191
